-814,1950,-1532,-1584,-300,977,3578,-165,-2350,-240,-1723,-3310,40,651,-255,509,395,1174,-1549,2139,-1198,493,1758,2710,1444,43,-420,-2928,-1090,-682,1820,-2025,-367,-1872,-1805,921,-969,-1039,-161,522,-390,-371,908,-914,-392,46,-4655,738,-1278,1106,-1272,234,-1938,2218,-479,1692,1230,-2092,309,1880,-1077,1660,-2559,-2900,-1424,-2738,-849,-283,-1445,-1128,521,1770,2,-1288,-929,-2338,812,824,2209,-1309,-957,382,-2367,-344,-734,1113,-674,1194,-651,-1504,176,-392,1618,3382,-987,1433,-657,-1351,-2202,-1180,
517,2240,2163,-2186,-97,852,1850,470,361,1001,-609,-4487,-520,-215,-2456,489,617,-2436,-1836,1481,-1056,621,-2509,848,-1711,802,224,-2066,-786,-836,829,831,1116,-1646,-225,316,-1179,1528,321,785,-155,1278,129,663,-35,1447,-218,-2055,122,223,-751,1769,-1505,934,-517,-256,-969,-3598,2813,407,2198,-634,2484,132,2192,-414,374,-211,403,1065,1640,-4,-866,669,4634,-2598,-1304,-1802,326,-261,-2140,2122,-1332,-390,534,650,-616,-1418,-117,-1479,816,-451,-700,679,2391,-926,1868,-947,202,-1338,
415,-1456,-3184,-1860,214,-2062,-66,104,-447,53,-286,-111,521,-118,-2821,184,-108,-1312,-1472,2278,178,2310,2827,-1081,711,948,1617,-1771,-2750,-942,1379,377,1457,-1297,-900,654,-2747,432,-443,1908,225,-1672,-2284,1533,-1096,389,-444,-731,-5347,-446,-673,-1515,-1350,-58,1231,2046,663,-2164,4384,1401,-165,-632,30,920,-406,1560,-988,460,-214,1428,-585,-1048,324,2016,-2656,580,120,-804,-111,-1385,-319,1187,-95,534,2887,-534,503,706,1022,-858,1023,-1041,-1407,2590,2564,-1170,-466,545,-1394,-3452,
-1930,-2125,-1724,306,-233,2670,-336,1148,-1853,3911,57,45,-1572,-3640,4259,-1282,784,-183,1903,1241,3454,654,906,-665,1291,-724,564,140,-311,1560,39,-1319,499,1086,1197,144,1568,1629,2249,-691,492,497,1002,-2427,-249,-1343,417,-374,286,-1728,-2710,-460,-1474,936,2809,949,1906,2647,1689,-2251,-1036,-850,-3191,-1047,207,1686,-2464,-1190,1979,-1582,-1652,-3134,1522,-1184,110,1021,-222,-1313,-864,110,3703,-2338,5384,-1247,1120,-1401,1413,-2225,269,695,840,705,-97,-1156,322,2318,1991,789,2654,-4049,
-1760,-1309,776,2070,142,-1927,2870,-891,282,-630,339,-989,-2980,-1478,-1236,846,1425,1351,1953,-3056,857,-325,-971,624,-3077,-2342,-945,1603,-4264,1644,-1265,729,-898,886,-404,-293,356,2857,-1900,-818,2225,1721,-1657,-205,378,-1371,-1241,195,-1303,-1034,-3613,332,1763,-1800,1605,-1058,-1569,760,-1256,2396,-597,-54,-1879,2626,414,189,-316,-454,940,-355,365,570,-599,-228,2385,610,282,2495,800,-18,406,261,-677,1920,840,-339,-1677,-128,-200,1082,1009,-1253,-320,-609,-1793,-264,257,1285,1700,3661,
396,-1354,-2550,-847,612,1215,699,1182,-753,-1015,-1057,339,805,336,1036,1424,644,1158,-4266,-356,-261,-2461,-117,636,1329,792,471,-811,-2261,-499,189,1557,269,2655,-1791,802,-409,3432,-9,-1304,1713,978,-505,-1329,-1319,-50,858,696,1067,164,-833,-827,-1941,1390,-633,893,1449,-923,1786,30,-684,-3213,-742,781,1656,-2174,913,2141,-605,1067,-528,-487,1704,596,456,-1142,-193,-448,-342,965,509,696,1576,824,-601,-1650,43,-844,925,216,1027,-1381,464,1881,-167,-496,28,-619,-981,-1824,
1882,-919,-149,-1291,-859,1333,85,1167,708,582,2138,810,-154,-1704,1661,-2028,2911,1686,-2661,2193,1765,-527,191,-1963,401,904,-144,623,978,458,188,1724,-189,-135,-3265,-350,592,3874,1002,-787,-888,-1217,928,237,216,1163,1404,4232,1852,1776,-2272,2050,2248,883,152,-1446,-897,-224,1457,1311,1233,-141,-2357,1427,331,-2045,-1045,-472,1284,172,296,-485,-1752,-449,569,-1321,1608,-3267,-223,-2176,-451,-823,-367,-991,144,-632,599,-565,-441,341,802,-390,1748,-4168,52,-1355,555,662,763,35,
-109,-3705,-252,238,478,1020,-461,219,-1622,4122,941,876,-347,-2485,309,456,-17,-583,256,-934,678,-760,-1070,-767,-262,-428,1154,-160,-1606,538,57,-1612,-153,4952,2226,315,355,1230,1829,-669,2241,-700,1071,-2171,-1946,981,14,-436,2101,-1985,-1407,372,845,-2310,1879,893,881,-223,1441,-1187,-163,-1206,1100,-539,1937,589,-658,579,326,1009,-1991,-2829,1550,278,-533,116,119,2127,-557,-482,1343,-961,3145,-1001,729,-729,88,326,-1222,527,5574,-1726,-798,-381,-1136,2652,125,1413,1089,-1311,
1783,1029,1339,-913,-573,-940,-3649,-1293,-978,1267,1131,1715,343,374,-412,-900,-308,-1809,821,3976,-1101,-531,-535,661,661,360,938,-3566,1149,15,-1803,1678,373,-873,2370,489,2219,-1399,-1022,-170,226,-2063,1767,794,777,2064,1195,898,19,786,595,-772,-2229,138,-5457,796,1057,-1010,1203,981,634,-230,1877,1623,-2031,-2260,2,-781,2391,1864,2170,530,-529,2384,-461,-1199,248,-2027,-2047,-1541,1425,-779,558,-516,-1066,348,1408,-476,1654,-301,-563,458,735,-1136,-101,-1007,925,-785,-904,-1106,
-158,-1071,1321,1190,-39,-704,-1535,1600,1667,-1296,-1232,2755,-391,-899,1560,-284,-53,705,1372,-366,-601,-961,-900,-409,663,-1304,-359,2730,1295,903,-156,-2000,-991,2369,1864,-591,653,1762,1769,-685,2,-1458,-845,-1543,-465,1205,212,-1490,-826,-1360,1660,-682,1791,-1305,1026,-5134,-2625,581,22,-1762,634,1097,1135,-488,82,408,830,1095,-1558,630,-3008,-735,1910,203,-258,2093,-1755,-1562,8,-548,1732,-1213,168,-1110,-594,703,-1165,-599,-1496,-160,1693,-497,-449,590,582,1342,486,680,1852,629,
-876,2331,480,-870,-857,97,11,-1992,511,1259,166,-1747,1229,464,-115,-831,-890,-1055,3794,282,-542,1345,1162,1156,141,398,533,543,3628,277,-98,-1178,1681,-1062,2325,2355,-506,-1682,99,-276,-3917,-2438,387,-216,424,965,425,-738,-2077,-336,1770,-1582,1325,-1016,1199,1648,-235,2020,-2843,-649,1944,3153,2773,-2078,-1946,1013,1866,-708,-725,-1290,-1341,-76,-1411,-1437,-1961,860,-212,-3455,633,1567,-1193,-2552,-446,1674,2207,-412,-1362,756,-1019,1318,352,1503,-729,1522,1433,1495,-2056,-39,102,-89,
680,-981,-1033,313,53,121,792,-95,564,2128,-11,2555,288,-2901,-425,-4825,590,-339,-1032,1139,885,-477,-1934,-1230,46,-75,-696,756,1194,-111,651,3686,-1169,-1913,3,-1878,2476,1129,-439,357,-3289,-518,1056,1261,-1298,-1458,719,860,1159,3058,-2371,3037,866,-1021,2980,315,-1648,-1220,-556,80,-1974,1208,-193,2318,680,78,-1347,1427,92,-1761,646,-1885,-1515,913,2324,657,776,-1844,-715,-1303,2477,4729,962,83,-940,140,-1027,-2579,-701,-713,-60,-131,2593,-3671,-798,-2068,-1479,740,2326,108,
2103,-745,-3837,-954,-2132,-1008,112,2205,-3081,-682,-3322,563,-575,-144,1886,372,668,1816,-1016,-636,-842,-90,-1148,-3159,3990,813,154,-1618,603,-332,-160,-33,1292,2075,-533,1169,622,-633,645,-990,281,-1520,-287,-1161,-149,1546,645,-2199,-1720,708,648,-1464,-1144,140,1425,375,2241,876,-1141,-741,-147,-801,-1713,-743,-838,1793,-779,-1535,-313,2489,-550,-2112,4963,-118,477,692,2844,-307,-2281,1191,1627,300,-1643,-5167,507,-756,-29,-1283,7,694,146,-2740,911,-588,-848,2285,-711,1217,-530,-33,
1409,-703,-871,2340,884,559,-1058,-110,-1061,7,-386,886,-238,-631,3023,2679,153,2632,-2324,1493,1735,-542,1019,1362,2590,-411,-510,855,2143,1076,-2466,-1307,-957,-271,509,494,636,1286,-883,1416,-1368,-110,-1801,-1964,2274,-249,402,-820,-1045,-941,-1755,-10,346,328,-623,89,2190,436,192,-3397,2367,-3197,0,2121,-1950,324,-1014,833,-439,636,-700,-671,110,2182,-713,204,1368,-1126,-1601,-1364,-930,-3299,-33,-1447,-302,1721,1198,279,-13,1823,-967,-672,2688,1868,-1610,1144,-421,1378,-1944,-1022,
2826,-3714,411,-1618,-1243,2961,2580,-1440,-755,757,498,637,-2421,-3525,-868,-4795,2185,5164,-4094,-507,1832,555,-1510,2316,-881,-3,-377,-1090,2384,964,585,625,2620,147,-1927,-953,1724,1536,1255,-289,437,-1164,1380,156,1961,1283,1730,1888,-146,2573,-1669,2953,-7,-455,-379,-2535,-2740,1772,-1367,-1366,-1325,-1007,-2311,2853,2326,-836,-505,-380,-2762,-353,-880,-1680,-158,3059,1310,17,2523,-3765,-2677,-1221,1893,797,2452,-4449,-617,946,867,-855,52,-87,272,-52,2769,-421,-2420,1101,-612,391,2833,1849,
657,-1217,1264,1773,-768,2146,1573,328,-654,-453,1030,3560,-682,-1008,-947,-2496,413,1715,797,-65,-1021,-853,-1943,-9,265,-1184,-422,951,1511,3985,368,914,0,-130,-596,544,1001,1792,1911,-1345,-1667,832,-502,527,2395,-643,75,703,-716,1067,-649,381,947,600,2406,-888,-1602,2492,-1705,-514,-1125,-4539,50,2209,-1681,-175,-1156,-187,-630,-561,1612,-1243,-1226,960,1739,-40,-85,1250,-1336,-638,818,-807,-46,1257,2099,1363,646,-2936,-147,927,807,84,1045,-3263,103,1305,1326,587,2329,1964,
1133,-2635,1032,1749,-818,2080,806,2992,-583,-1235,2423,-66,413,-133,-1756,106,1443,719,-312,-591,1687,-423,1383,50,-1936,1784,532,-347,322,1074,-524,2526,260,66,-857,422,-962,826,5,19,2353,47,626,2478,-1415,-1558,-1640,-437,-505,219,-1426,-258,557,218,-1041,172,-1782,-1421,-295,-1243,1572,1712,-8713,1944,-499,-199,146,2137,-630,772,167,-1074,-669,4082,2234,3199,1586,3548,592,-1742,-694,-2461,1039,-261,2437,-1406,-9,841,455,-787,710,660,-297,-176,-15,-1170,471,491,-945,204,
1225,-238,729,-1902,1248,116,-1054,606,1023,-1015,-2110,-1480,-106,2257,1259,-192,-561,-2665,-3014,-1313,-999,-1731,637,614,943,1378,412,1,-1969,-3365,236,240,1403,2173,-1640,-1668,-790,-103,-744,857,1797,-243,252,-1206,-3028,-1220,275,-1514,-1997,-322,-918,1289,-1836,1092,-1314,-315,345,1547,2093,2228,-2029,617,-291,-2635,3,336,-759,664,544,2107,767,-1845,2408,-2004,147,-2199,12,-278,1028,628,-1033,-1920,-271,2051,87,-697,135,711,-488,93,-922,311,366,3360,-1528,-1037,-874,-627,-877,-953,
1360,2034,-1527,2511,757,-3151,-1696,-507,2456,1326,-842,-963,1522,-4,-1260,1242,649,-3187,643,-174,-2117,-472,-1269,-1261,1337,1053,850,555,-2173,-515,645,-448,444,-303,1491,170,-1505,-4215,-383,-333,1646,87,376,-748,-801,248,-1168,841,283,1459,1912,-1690,-1344,14,83,-1841,1052,2075,1813,578,299,-256,-885,-1131,-1557,619,242,787,884,351,280,3385,1182,-2426,3027,-517,-3246,780,2247,631,-2729,-2983,-3555,1916,150,1039,284,-1788,-578,-251,1521,289,1171,-513,1463,-1481,-613,2122,524,1277,
-1715,-3834,-2674,-739,-1073,1840,3252,-11,-3156,4065,2926,1252,-4950,-4657,1041,-4025,1440,1334,-2791,-1580,1682,1811,4350,906,541,2050,3003,-1181,-1105,1140,-86,754,3292,2713,-1634,2639,-1883,390,458,-2,1193,-1294,1473,1491,2767,-638,5029,357,2547,-1423,-6118,402,-104,-2213,3928,-2737,3313,-2239,1763,124,-1013,-3815,-228,1221,-900,1234,-2823,828,2169,2346,-1408,-6200,1687,69,1086,758,5350,3939,-3385,-2593,2567,-1491,4771,-2289,3461,-3825,4709,-2396,-1000,-508,5102,1146,-589,-1871,-246,-1419,3350,3904,5184,-134,
660,-441,798,3094,1367,-472,698,1334,0,-2838,402,610,-1639,1243,521,-300,2094,-206,-941,-2523,-256,-868,-1173,505,626,-678,-297,2729,710,1321,-263,203,136,1081,-966,-930,1819,1174,480,1691,1030,371,285,410,377,-2170,1225,-97,8,-51,1316,172,-251,228,-188,-481,-1793,-447,1700,305,-371,-1135,-563,1814,-276,722,-4742,180,74,-729,213,-2293,777,-267,-537,-271,945,2572,-624,-1163,1305,-1345,-174,-1877,1688,-492,-626,-1824,-94,-349,524,381,160,-906,-1423,-2547,-1208,-237,2453,2186,
-1394,1141,468,1912,-481,-1147,-1232,1234,2081,-3220,-2442,1009,1047,3685,-1423,1880,411,-1236,-104,-2671,-2007,-1109,1054,-494,267,66,-2181,-1643,-3125,-2653,-840,-892,89,637,-2125,270,-1669,495,-857,640,1702,3364,-992,647,-2266,-2618,-47,-2019,-1667,-22,-126,-11,-1817,-108,-1269,937,294,-1326,2393,2021,-1200,1178,116,-28,1218,1233,-215,-784,-1545,1366,951,-166,303,67,-294,-185,-2077,1375,1014,3129,486,567,-453,2134,-1618,1457,214,1592,161,-1452,-5028,1002,-453,3066,-2481,-40,-757,-1744,-546,1403,
467,-768,974,828,961,-941,-807,625,616,3,-2321,-862,-1098,-225,-4310,283,-2700,-481,-1252,208,-1062,2038,588,1096,-1488,2841,-1059,-976,1792,-2782,612,-1801,1300,817,-1038,-893,-892,-1950,-1246,2214,-49,-1630,434,194,1077,1038,258,-289,-845,680,-669,2506,-1070,3224,-2951,928,379,-3023,2437,767,928,-375,26,-1125,-1527,-1402,-383,-1687,-3685,225,-334,-2045,-1297,1132,739,-633,424,258,715,167,-979,-1492,-1095,-1219,-1772,-119,1456,1442,121,-702,-247,720,81,3074,434,-281,-1092,-1292,-778,-2014,
353,2882,452,-1037,1214,-1621,-54,-1696,1543,271,-728,-882,692,1106,918,-1074,98,-2800,606,1158,-516,1418,1995,-2528,-116,90,-1934,-1214,2371,-718,-1078,-1270,-568,-2284,1058,1250,-1990,-1147,-784,2168,-3528,-698,-348,-73,963,-77,-92,-3403,-361,1567,1423,-485,873,2668,-3083,992,2103,-1151,-1568,1466,1079,599,-178,-2555,-2052,629,1058,-2124,-1219,-506,-190,1073,-537,1154,-1324,3,22,-734,25,658,-1510,-1435,-3085,1643,766,1098,-1135,1346,-349,-337,-1993,-200,-325,1346,242,644,-2185,284,-2022,305,
-1241,-1170,-856,4326,1069,542,608,-928,235,1065,-773,192,883,524,-2515,88,1182,-4562,-1789,-184,266,-340,1207,-2631,-216,-453,-504,113,-1924,-699,-442,886,1577,626,1700,-308,-1185,-953,-504,683,1454,1321,-3369,-609,869,-1826,-61,-1236,559,-2347,1222,614,154,-472,913,1212,-310,-3766,1245,-81,-1415,-891,58,-1261,673,3300,549,45,-1192,1447,-2507,423,943,-1630,-963,1380,824,4384,-617,2862,381,1393,577,3242,-1237,-1699,-510,971,511,856,918,844,-2199,1859,220,-851,688,570,205,2254,
-293,1198,212,915,640,-2046,-253,-2270,475,-278,839,388,-722,-555,-468,-839,3441,-1385,1334,-3926,814,-188,-3401,-1634,-1869,-805,-871,1937,-266,1305,-1451,-1469,201,-16,856,-2674,365,1191,104,1555,1536,1728,-1468,1103,-135,-2222,-1237,934,1674,-543,-647,737,450,268,-304,-48,704,630,1832,48,-934,-985,1168,2091,881,1526,641,1236,1300,1038,387,-3258,-1569,-443,1253,1254,-1190,1924,541,-825,1725,984,-48,1972,552,3606,-907,-1913,1210,-94,-1027,-2351,1138,-1131,-2059,514,720,-22,92,3481,
-905,1288,-2019,-1512,-961,263,-2260,-729,353,-627,1576,-259,-474,-382,1311,-1361,-2127,1341,958,174,-1015,281,584,-2413,3406,815,-1411,-111,482,-488,-1996,-1409,1205,-187,2960,424,29,-2166,666,-533,-1605,446,-633,-1142,1462,237,450,968,39,-120,-918,-1442,-1197,-1701,2278,-999,2624,2404,-2075,824,341,1754,-2851,-1344,-67,679,-1131,-540,-1038,971,-464,1083,185,-1285,665,-55,984,-994,-529,1626,-857,2892,1523,101,1600,439,-243,-1329,571,2122,-1249,-1523,-597,-2486,-790,2011,-603,159,3209,522,
-402,-49,577,-24,-37,-3488,-1242,-1180,2440,-1661,-1637,-2110,417,2418,-587,1352,1025,100,-1523,-1574,-801,883,823,-897,918,-77,-1339,1050,-2427,-2967,223,925,-1133,217,428,-196,-958,-993,-1870,3248,2045,1490,-923,235,-1944,-361,-1195,-2978,282,264,804,-739,-1817,2048,-2310,1649,-179,2,1565,699,-6,1297,-1090,-528,-520,690,2239,-1526,-817,1076,613,1712,2510,660,-184,-223,-1600,-3176,324,-841,561,-397,-1625,-1753,-1328,1044,-1947,1412,-1425,-52,-1385,-129,-772,384,-286,-440,-1827,-581,-3435,3953,
4616,-1280,-231,-3410,611,1911,1900,836,-1269,1561,-107,2186,-3728,-350,-864,-1062,1561,2058,-951,-1000,1018,1600,-1003,-2199,662,164,-381,-2318,1106,927,1560,4279,-875,1554,-1380,583,539,5244,1480,685,357,-442,1650,-97,-255,1287,69,1431,4247,3145,-877,401,468,512,565,-181,-1798,-398,2349,879,-17,-2657,-1372,-269,-843,-2907,-986,-252,600,-643,-1853,-910,-2336,1618,5,-126,-609,-1233,-1507,-2041,663,292,-766,-3493,-1560,-1746,369,-2674,-939,-2090,2732,-3026,190,98,-96,6,-547,-1110,469,-1226,
-677,-1571,777,-1996,-1247,2824,1065,1915,-1433,811,2165,1453,-72,-1175,-998,-1282,-831,1257,-2284,1342,-438,-1426,2789,2349,-160,-82,1285,501,1169,1700,-1090,1470,202,424,-1098,788,213,536,1031,-4402,-2455,-963,228,1974,136,1782,1325,3642,-470,-291,-1284,-892,98,-3659,2450,-1214,309,292,-2143,106,-512,-2164,-682,2978,1149,-1437,499,1935,2521,-118,2,-1226,-534,1592,2152,-2229,835,2173,370,-1124,-883,1174,1172,-511,467,-2125,2650,-920,329,1266,1720,592,1013,-1756,583,-1658,1470,1508,1757,-781,
1382,465,-825,-2096,1315,2134,2162,852,785,1357,-1680,14,-175,441,656,-112,-2321,-121,1405,361,727,1204,3482,1332,-349,2279,-472,-609,1471,-85,1588,-1940,517,-489,-120,2622,-395,803,190,-185,-2321,-3176,-40,188,-511,1332,-159,-952,-881,824,69,-276,93,-86,-151,824,-105,-441,-1636,442,939,1077,-1124,1,-2221,-228,-657,156,-360,-2426,-693,87,216,86,-1510,1559,-3011,-1758,1612,1425,-1494,-2124,-801,-1239,-1463,-913,-1315,1675,-896,1375,966,1418,-379,2345,1686,-997,-2587,-696,-1758,-1855,
1141,-1255,-1534,3140,-715,1084,207,-1622,-458,-268,-1528,-2868,-1026,-653,-671,1569,-612,-5106,7713,420,1050,4375,5487,928,-761,-1739,158,1634,-393,-1830,-1342,666,-25,-623,-1,-2533,2925,2684,-71,-1805,-2724,-674,1741,108,-468,-174,-3087,-1224,2331,-1673,47,1210,-392,2176,-1150,-2,2863,1093,876,-330,-642,514,427,-365,-1247,-2158,-199,-1243,870,566,-199,-1224,1191,-1184,2802,824,481,1161,-736,995,-8,-799,790,1390,2019,122,134,1178,1663,-891,1778,-4291,846,247,-535,3509,148,1132,-1134,-2230,
-1234,-554,-2187,861,-850,1909,706,345,668,1434,2383,102,27,1549,-3914,945,1822,600,673,-1353,143,-1542,-624,1407,1111,-1911,-890,-940,982,677,-1188,-762,1092,3592,145,619,-1464,-996,247,-239,2092,761,-1114,131,2515,-429,-1038,-135,1170,64,-897,-1115,294,937,1101,436,1213,1731,883,2280,-57,-73,-1917,-669,160,-810,169,-1086,-368,2320,-1071,873,916,-3000,-465,-644,-416,2972,-4967,-962,769,927,891,-623,-1111,1865,1221,-396,-1234,2129,-1031,-169,529,-2170,1022,991,1316,-46,-367,2474,
2512,-3613,-567,-566,-1499,729,1701,168,-1583,1913,256,847,-4403,-2186,-905,-4938,1611,-500,-1643,-813,2706,752,63,-425,863,1457,1422,364,76,925,707,408,2565,2616,-2868,1474,-142,145,357,-948,2728,-1602,601,1488,3109,-782,5093,1454,-435,-1618,-1659,1811,-76,-1152,2613,-2127,2409,954,-58,-289,-600,-2218,-766,1086,-2952,-1534,-3046,220,466,1929,-1678,-3695,3148,895,-1205,2654,3334,2906,-2711,1622,1452,-991,1894,-4911,1446,-1851,3441,-2550,-1549,1784,2277,-2068,2145,-1873,1246,-902,4398,2188,743,-142,
-1298,1945,-1699,-795,-365,412,-2460,-426,359,-840,-1318,910,-420,816,4412,-1470,-52,20,664,1857,-1315,268,211,-1522,1712,988,-370,-297,1821,264,42,-2276,912,411,2132,421,368,1217,1177,-960,-22,-1998,459,-1038,689,369,1966,-348,-732,522,-1034,-1139,-1509,-437,1166,-1219,1875,-961,-1334,-2183,-922,1063,-720,-465,-1495,459,1054,-1303,-208,190,-673,-1257,3040,-3148,-1147,-1079,1052,23,367,-507,-3175,626,-1285,-2116,-1414,455,-435,-555,-1422,-970,-466,-927,513,-2193,979,2136,-160,384,116,373,
1252,-1540,-2480,115,1770,-207,-2970,507,426,235,-69,-1894,408,-1958,-2473,1681,-620,-515,412,-142,1759,1404,209,-952,2165,-745,565,222,639,453,-108,-633,-161,-1737,1101,-1636,487,243,-1200,1088,-398,1771,-295,1594,-189,1697,77,-2030,-2014,-2274,-712,-16,1088,85,-1146,406,2820,1842,1218,-218,-893,-56,-1094,-1297,-1368,-3402,-147,1646,2589,2681,-794,-1321,1173,-2462,1981,-1290,1780,2103,-785,-74,-1587,107,1040,2655,-1357,3627,2424,1582,-581,558,-67,-4588,-6,-517,1172,364,257,2979,-1612,-1727,
1400,1755,-2061,1355,289,386,-921,885,-783,100,1521,-611,-379,81,897,847,1838,-760,-2779,3164,-1558,1392,2774,293,1168,947,-773,-127,1994,-23,1167,116,-2371,-476,1287,3239,-637,423,-2085,-1046,-2336,-2519,1734,594,-1608,-638,-111,-371,-2618,-257,927,-1801,-1737,483,-318,798,3068,982,853,-202,-1193,-2061,-1030,-312,79,-3624,1030,-372,-396,34,-913,679,-810,-582,-1556,865,1295,-3476,750,-2466,1575,-82,-5452,-2508,-1306,-1209,-1469,-1606,50,-606,-2583,357,1189,-1588,-402,1262,-1917,701,-2472,-3348,
-1688,-499,-3995,370,-588,2553,2749,1887,-1766,3198,1138,-291,-551,264,-2072,-1465,-1919,84,486,-1630,-987,2097,-2016,1736,423,-168,2137,-1130,1899,-394,552,-2818,1888,-1027,-272,2296,-1311,113,-1193,-717,-982,-693,530,1648,-308,42,1975,1826,911,-1681,171,2083,-944,1391,705,-2762,-681,201,1134,480,2555,-2193,-1101,-1370,-3831,741,-49,-1389,-1106,-3089,-712,-107,-788,-849,-2103,362,-638,-14,666,466,-1020,-2857,2407,1995,11,-1867,507,1793,550,-1280,-91,3213,-48,-260,605,-3841,-2565,-202,-303,1139,
523,-1652,-1436,-1144,-2353,1832,1200,1250,-1807,2426,-955,2024,915,-2292,1867,-2023,-638,1612,2291,-693,-440,-275,0,-260,581,1970,455,-531,-832,108,2639,1377,424,-1635,-35,1213,-1192,-1928,1233,-3507,553,896,3414,1057,-1563,614,-1321,2752,-247,1126,-2021,-761,34,998,2198,-753,1349,2611,694,-1784,-949,881,-1851,885,1032,-2078,-812,527,2398,-1624,119,-2309,-110,1954,1961,-956,1997,-1836,363,924,650,-539,3698,-4492,-1302,-1673,2943,-1243,-1854,1356,1395,-528,-629,-4551,548,896,-345,703,1311,-61,
-1061,-2355,-4301,2250,997,-957,3394,-995,-655,2409,-889,561,-2,-1815,-775,12,-478,924,1137,-1109,-65,-689,-127,114,243,-2182,-2493,1058,-153,775,-2586,-3133,-3102,-370,1027,-902,-32,-433,-1046,-274,117,1115,-865,-1345,7,-690,334,-558,-1901,-92,-770,2428,2139,1721,911,-1817,159,557,-513,119,-770,-923,-1121,2007,-840,-1362,-560,-490,-470,453,-1682,-1825,-720,-1797,473,442,347,2546,-722,-1197,741,200,2099,3679,-369,81,295,731,1666,-304,1733,-675,1079,1162,-2367,1437,254,1877,-388,-332,
1490,273,-933,-1168,-1532,629,415,-541,1554,1018,-1267,-518,844,890,281,855,-395,1549,-2058,1614,-1131,1559,2772,3133,1369,1831,-570,-2285,2387,-747,1672,505,3164,-1064,1231,1442,-61,-638,-524,1090,-1802,-1079,955,691,-716,1740,-854,-289,-1012,26,1594,-581,-190,2667,-1936,2806,846,-1366,2584,622,1746,23,460,-1179,-1074,-327,105,-344,838,-629,242,-313,531,700,-696,-2273,-782,-329,-234,-684,-1707,-1108,-670,-473,-861,-1399,-3908,2126,-200,-858,-228,1453,1033,355,3188,-1054,-1724,-145,-1518,-2222,
-1216,-472,-346,541,674,782,1767,2020,174,883,-1052,2970,-1876,-758,2994,2351,1476,1283,-1297,-2884,1031,-1443,-2237,-897,-277,-241,-545,1784,-2264,-805,-132,867,-469,2135,601,-1799,85,3333,643,-1537,2846,2114,-5,1813,-65,-429,-325,343,34,-258,59,1747,663,-815,1108,-452,-687,1350,1223,1086,-2817,-1220,-2527,1724,1555,-1506,-426,872,-559,-1596,-420,-1118,2131,1387,1541,835,43,2669,68,-275,1688,407,1834,1401,1387,1016,-1579,-5246,68,-1072,852,-4,1212,159,-665,-144,-1580,883,1014,1054,
-339,-368,342,-1853,884,-2038,-1938,-2018,1246,4896,641,-1821,95,-1423,2841,-721,3113,1683,-986,1853,236,-56,14,-1884,22,-3119,-355,2318,281,708,-286,-2050,-431,1540,272,-2507,-352,1217,-168,1125,433,-1040,-1271,212,393,728,464,-417,-762,635,17,513,1773,1114,593,425,-23,1236,-802,-2378,101,51,879,-1163,-4064,-490,340,-374,-553,-153,-4255,-1313,1233,-29,1570,529,608,-3586,-324,-3691,856,-470,708,-30,2331,2662,1311,-428,-2338,-1253,644,129,2044,-513,-390,1585,1220,1452,642,546,
1364,1989,1229,308,477,738,2303,1547,719,-3477,-1213,-119,-272,2116,-2103,650,-1411,995,-1606,123,-2135,-730,892,541,-282,1126,27,-883,1768,-283,-1058,-1544,-1411,-1100,-1713,1494,-738,-1506,-814,546,27,-229,1149,1276,326,-936,399,-999,1959,-285,-46,-445,182,711,-1277,596,-360,-1409,-3545,4495,-739,-1557,641,-980,2202,-113,1180,-903,-1456,790,1044,2378,-1361,-1697,261,-1210,-812,1282,-228,1057,-1797,1482,-731,1119,-1544,249,-735,1274,867,-2597,-1282,-733,776,4057,728,-1438,-1482,-306,-2130,2164,
2074,-7,731,-108,619,-4195,52,-1426,543,-689,-705,417,1199,14,-2331,1796,-644,-1374,-2629,3626,203,1076,5016,-1393,798,32,1552,-594,-1328,-914,1609,1743,-270,-951,-57,-100,84,-1321,245,-244,-1438,-2850,1198,-2125,-828,1206,-186,-1249,-921,-256,-248,-476,-2804,90,-1274,-1227,-516,-2235,2282,-1858,2169,676,-381,-762,-1892,-1950,-270,266,-154,45,-782,-499,244,1209,-2143,-535,-1345,-3071,-1151,68,-1117,135,371,-2688,277,-1803,-23,1668,2369,-2050,-3689,1565,-889,835,1114,671,1110,493,235,-3270,
2146,-3351,-1006,-2162,-1878,1901,1490,-1334,1596,1339,224,517,-166,-2178,-1228,-512,-428,2688,-1037,-1309,3476,412,-3234,1921,-1647,1495,1087,-1353,-692,-1113,657,1249,409,872,-1530,-144,2259,814,-1165,-437,92,-2615,68,3078,1323,177,871,2487,-796,-1037,805,5006,1603,556,-630,1920,-1991,1923,1426,-1580,-83,-1360,-2804,1342,4212,811,-520,-496,-254,2146,-269,1093,387,2114,2386,775,-1234,-2119,-2489,-543,1343,2924,48,-5244,1157,1493,-1246,823,1099,-216,-29,-3939,1246,-684,-712,-1167,15,419,1146,2264,
